interval,timbre_type,model,value
12.35,Carillon,harmonicity,0.9724958005047255
12.35,Harmonic,roughness,0.2175083502954857
12.35,Harmonic,harmonicity,1.0880791148270414
12.36,Carillon,roughness,0.1739045173930426
12.36,Carillon,harmonicity,0.9673985337232759
12.36,Harmonic,roughness,0.2221010271664108
12.36,Harmonic,harmonicity,1.0799852344002954
12.370000000000001,Carillon,roughness,0.17757504872845126
12.370000000000001,Carillon,harmonicity,0.9609848690261411
12.370000000000001,Harmonic,roughness,0.22645660278803165
12.370000000000001,Harmonic,harmonicity,1.0725760044083323
12.38,Carillon,roughness,0.18120644626078325
12.38,Carillon,harmonicity,0.9566039723067884
12.38,Harmonic,roughness,0.2305762417107536
12.38,Harmonic,harmonicity,1.0664294855539387
12.39,Carillon,roughness,0.1847953740012094
12.39,Carillon,harmonicity,0.9530856200537481
12.39,Harmonic,roughness,0.23446170065987412
12.39,Harmonic,harmonicity,1.0608549972103862
12.4,Carillon,roughness,0.18833889748361013
12.4,Carillon,harmonicity,0.9503831579893236
12.4,Harmonic,roughness,0.2381152689221528
12.4,Harmonic,harmonicity,1.0560084656780775
12.41,Carillon,roughness,0.1918344775110978
12.41,Carillon,harmonicity,0.9484453471349524
12.41,Harmonic,roughness,0.24153971302046623
12.41,Harmonic,harmonicity,1.051983175390425
12.42,Carillon,roughness,0.19527996505100256
12.42,Carillon,harmonicity,0.9472167700112447
12.42,Harmonic,roughness,0.24473822540657078
12.42,Harmonic,harmonicity,1.0482838526906326
12.43,Carillon,roughness,0.1986735972831065
12.43,Carillon,harmonicity,0.9466382809124793
12.43,Harmonic,roughness,0.2477143769178307
12.43,Harmonic,harmonicity,1.0453025519724168
12.44,Carillon,roughness,0.20201399480857052
12.44,Carillon,harmonicity,0.9460705602985929
12.44,Harmonic,roughness,0.2504720727587817
12.44,Harmonic,harmonicity,1.0428432486515475
12.450000000000001,Carillon,roughness,0.20530016002969864
12.450000000000001,Carillon,harmonicity,0.9464630063551805
12.450000000000001,Harmonic,roughness,0.2530155117823764
12.450000000000001,Harmonic,harmonicity,1.0408048005652693
12.46,Carillon,roughness,0.20853147671330233
12.46,Carillon,harmonicity,0.9481668013304435
12.46,Harmonic,roughness,0.25534914885902377
12.46,Harmonic,harmonicity,1.0393080157018908
12.47,Carillon,roughness,0.21170771075316758
12.47,Carillon,harmonicity,0.9495411748090965
12.47,Harmonic,roughness,0.2574776601342294
12.47,Harmonic,harmonicity,1.0381463540234037
12.48,Carillon,roughness,0.21482901215000044
12.48,Carillon,harmonicity,0.9512331921600298
12.48,Harmonic,roughness,0.2594059109872492
12.48,Harmonic,harmonicity,1.0373350580948164
12.49,Carillon,roughness,0.2178959182300403
12.49,Carillon,harmonicity,0.9531734939889344
12.49,Harmonic,roughness,0.26113892651454607
12.49,Harmonic,harmonicity,1.0368250205059975
12.5,Carillon,roughness,0.22090935812638196
12.5,Carillon,harmonicity,0.9552934046185783
12.5,Harmonic,roughness,0.26268186437221897
12.5,Harmonic,harmonicity,1.0365686448163554
12.51,Carillon,roughness,0.22387065855021235
12.51,Carillon,harmonicity,0.9575256606309392
12.51,Harmonic,roughness,0.2640399898215483
12.51,Harmonic,harmonicity,1.0366347301195709
12.52,Carillon,roughness,0.22678155088212504
12.52,Carillon,harmonicity,0.9598051299782842
12.52,Harmonic,roughness,0.2652186528312149
12.52,Harmonic,harmonicity,1.0368645034644772
12.530000000000001,Carillon,roughness,0.22964417961683692
12.530000000000001,Carillon,harmonicity,0.9609346610132434
12.530000000000001,Harmonic,roughness,0.26622326709851174
12.530000000000001,Harmonic,harmonicity,1.0372721298539427
12.540000000000001,Carillon,roughness,0.23246111219803864
12.540000000000001,Carillon,harmonicity,0.9642599907768241
12.540000000000001,Harmonic,roughness,0.2670592908602126
12.540000000000001,Harmonic,harmonicity,1.0378272110328197
12.55,Carillon,roughness,0.2352353502832636
12.55,Carillon,harmonicity,0.9663218795927142
12.55,Harmonic,roughness,0.26773220937165115
12.55,Harmonic,harmonicity,1.0385004530876336
12.56,Carillon,roughness,0.23797034248235654
12.56,Carillon,harmonicity,0.968205163864511
12.56,Harmonic,roughness,0.2682475189399151
12.56,Harmonic,harmonicity,1.0392636276726712
12.57,Carillon,roughness,0.24066999861655583
12.57,Carillon,harmonicity,0.9698650114059778
12.57,Harmonic,roughness,0.26861071240402623
12.57,Harmonic,harmonicity,1.0400895847919551
12.58,Carillon,roughness,0.24333870554897036
12.58,Carillon,harmonicity,0.9712621877025938
12.58,Harmonic,roughness,0.2688272659616228
12.58,Harmonic,harmonicity,1.0411949968555885
12.59,Carillon,roughness,0.2459813446411283
12.59,Carillon,harmonicity,0.9723633786307682
12.59,Harmonic,roughness,0.2689026272477275
12.59,Harmonic,harmonicity,1.0418271156223091
12.6,Carillon,roughness,0.24860331089422963
12.6,Carillon,harmonicity,0.9731414060725031
12.6,Harmonic,roughness,0.2688422045771446
12.6,Harmonic,harmonicity,1.0426906995867062
12.61,Carillon,roughness,0.2512092570821334
12.61,Carillon,harmonicity,0.9730992642009109
12.61,Harmonic,roughness,0.2686513572674193
12.61,Harmonic,harmonicity,1.043521501061057
12.620000000000001,Carillon,roughness,0.2537975815744019
12.620000000000001,Carillon,harmonicity,0.9736504190340046
12.620000000000001,Harmonic,roughness,0.26833538696450654
12.620000000000001,Harmonic,harmonicity,1.0448238389199906
12.63,Carillon,roughness,0.25636486727701124
12.63,Carillon,harmonicity,0.9733580357131245
12.63,Harmonic,roughness,0.26789952989818444
12.63,Harmonic,harmonicity,1.0450084959161967
12.64,Carillon,roughness,0.2589065145007654
12.64,Carillon,harmonicity,0.9726953711551408
12.64,Harmonic,roughness,0.2673489499987728
12.64,Harmonic,harmonicity,1.0456323826057272
12.65,Carillon,roughness,0.2613351817280017
12.65,Carillon,harmonicity,0.9716651159010592
12.65,Harmonic,roughness,0.2666887328110808
12.65,Harmonic,harmonicity,1.04615937324806
12.66,Carillon,roughness,0.2638111772076128
12.66,Carillon,harmonicity,0.9702750420764918
12.66,Harmonic,roughness,0.26592388014555163
12.66,Harmonic,harmonicity,1.0472167346158898
12.67,Carillon,roughness,0.2666821013546889
12.67,Carillon,harmonicity,0.9685375350736838
12.67,Harmonic,roughness,0.26505930541036915
12.67,Harmonic,harmonicity,1.0468887077592552
12.68,Carillon,roughness,0.2690814439365672
12.68,Carillon,harmonicity,0.9664690981848952
12.68,Harmonic,roughness,0.26409982957190997
12.68,Harmonic,harmonicity,1.0470819105567364
12.69,Carillon,roughness,0.2714314598323947
12.69,Carillon,harmonicity,0.9646121518343718
12.69,Harmonic,roughness,0.2630501776942968
12.69,Harmonic,harmonicity,1.047160151054961
12.700000000000001,Carillon,roughness,0.27372854211048564
12.700000000000001,Carillon,harmonicity,0.9620552875871954
12.700000000000001,Harmonic,roughness,0.2619149760119602
12.700000000000001,Harmonic,harmonicity,1.0477353907605598
12.71,Carillon,roughness,0.27596942051675577
12.71,Carillon,harmonicity,0.9584946540142157
12.71,Harmonic,roughness,0.26069874949213967
12.71,Harmonic,harmonicity,1.046989940526954
12.72,Carillon,roughness,0.2781511408726966
12.72,Carillon,harmonicity,0.955332813656721
12.72,Harmonic,roughness,0.2594059198470229
12.72,Harmonic,harmonicity,1.0467590746230682
12.73,Carillon,roughness,0.28027104564973465
12.73,Carillon,harmonicity,0.9519675510037439
12.73,Harmonic,roughness,0.2580408039578795
12.73,Harmonic,harmonicity,1.0464483665977056
12.74,Carillon,roughness,0.28232675567038656
12.74,Carillon,harmonicity,0.9484303041009491
12.74,Harmonic,roughness,0.25660761267602517
12.74,Harmonic,harmonicity,1.0463840996236324
12.75,Carillon,roughness,0.2842411573848339
12.75,Carillon,harmonicity,0.9447535318632649
12.75,Harmonic,roughness,0.25511044996774945
12.75,Harmonic,harmonicity,1.045985111608482
12.76,Carillon,roughness,0.28616471965265666
12.76,Carillon,harmonicity,0.9409703016350146
12.76,Harmonic,roughness,0.25355331237255807
12.76,Harmonic,harmonicity,1.0452231368139657
12.77,Carillon,roughness,0.2880183818372229
12.77,Carillon,harmonicity,0.9371138723610227
12.77,Harmonic,roughness,0.25194008874611656
12.77,Harmonic,harmonicity,1.0447933674234218
12.780000000000001,Carillon,roughness,0.2898007181468304
12.780000000000001,Carillon,harmonicity,0.9345145969548883
12.780000000000001,Harmonic,roughness,0.25027456026117917
12.780000000000001,Harmonic,harmonicity,1.0443971765007025
12.790000000000001,Carillon,roughness,0.29151050494014463
12.790000000000001,Carillon,harmonicity,0.9293129586161283
12.790000000000001,Harmonic,roughness,0.24856040064164853
12.790000000000001,Harmonic,harmonicity,1.0440639213972107
12.8,Carillon,roughness,0.29314670828990386
12.8,Carillon,harmonicity,0.9254323540413203
12.8,Harmonic,roughness,0.24680117660655188
12.8,Harmonic,harmonicity,1.0438241520065175
12.81,Carillon,roughness,0.2947084723953481
12.81,Carillon,harmonicity,0.9216056390510873
12.81,Harmonic,roughness,0.24500034850231706
12.81,Harmonic,harmonicity,1.04370906858842
12.82,Carillon,roughness,0.2961951088124448
12.82,Carillon,harmonicity,0.9178614403517804
12.82,Harmonic,roughness,0.24316127110325617
12.82,Harmonic,harmonicity,1.0437499478397725
12.83,Carillon,roughness,0.297606086473035
12.83,Carillon,harmonicity,0.9142266367233132
12.83,Harmonic,roughness,0.24128719456149908
12.83,Harmonic,harmonicity,1.0441478012936571
12.84,Carillon,roughness,0.29894102246599746
12.84,Carillon,harmonicity,0.9107262052984719
12.84,Harmonic,roughness,0.23938126548898336
12.84,Harmonic,harmonicity,1.0444214735925585
12.85,Carillon,roughness,0.3001996735553387
12.85,Carillon,harmonicity,0.9073831118466984
12.85,Harmonic,roughness,0.23744652815528955
12.85,Harmonic,harmonicity,1.0451095775315575
12.86,Carillon,roughness,0.3013819284119974
12.86,Carillon,harmonicity,0.9057729644674031
12.86,Harmonic,roughness,0.23548592578626396
12.86,Harmonic,harmonicity,1.0460672823909047
12.870000000000001,Carillon,roughness,0.30248780053794166
12.870000000000001,Carillon,harmonicity,0.9012503302133134
12.870000000000001,Harmonic,roughness,0.2335023019494789
12.870000000000001,Harmonic,harmonicity,1.0469025351533428
12.88,Carillon,roughness,0.30351742186283304
12.88,Carillon,harmonicity,0.8984959871451457
12.88,Harmonic,roughness,0.23149840201353136
12.88,Harmonic,harmonicity,1.0488772333256364
12.89,Carillon,roughness,0.30447103699525707
12.89,Carillon,harmonicity,0.8959696439097827
12.89,Harmonic,roughness,0.22947687466914626
12.89,Harmonic,harmonicity,1.0507624507017044
12.9,Carillon,roughness,0.3053489981121997
12.9,Carillon,harmonicity,0.8936835893473523
12.9,Harmonic,roughness,0.2274402735009503
12.9,Harmonic,harmonicity,1.052981986382861
12.91,Carillon,roughness,0.3061517604719957
12.91,Carillon,harmonicity,0.8916479936285318
12.91,Harmonic,roughness,0.2253910585995634
12.91,Harmonic,harmonicity,1.0544208228873946
12.92,Carillon,roughness,0.3068798785376804
12.92,Carillon,harmonicity,0.8898709545091545
12.92,Harmonic,roughness,0.22333159820443546
12.92,Harmonic,harmonicity,1.058433630285512
12.93,Carillon,roughness,0.3075340026991364
12.93,Carillon,harmonicity,0.8883585617381498
12.93,Harmonic,roughness,0.22126417036861434
12.93,Harmonic,harmonicity,1.0616551885643835
12.94,Carillon,roughness,0.30811487658401887
12.94,Carillon,harmonicity,0.888337610171801
12.94,Harmonic,roughness,0.21919096463724058
12.94,Harmonic,harmonicity,1.0651892251885269
12.950000000000001,Carillon,roughness,0.30862333494897554
12.950000000000001,Carillon,harmonicity,0.8872767100681473
12.950000000000001,Harmonic,roughness,0.21711408373221777
12.950000000000001,Harmonic,harmonicity,1.0678056493766739
12.96,Carillon,roughness,0.30906030214413804
12.96,Carillon,harmonicity,0.8854418662697096
12.96,Harmonic,roughness,0.21503554523614676
12.96,Harmonic,harmonicity,1.0730992032922881
12.97,Carillon,roughness,0.3094267911453663
12.97,Carillon,harmonicity,0.8850119612970713
12.97,Harmonic,roughness,0.21295728326904095
12.97,Harmonic,harmonicity,1.077409841568636
12.98,Carillon,roughness,0.30972390315021864
12.98,Carillon,harmonicity,0.8848503417203493
12.98,Harmonic,roughness,0.21088115015199663
12.98,Harmonic,harmonicity,1.0819025918597658
12.99,Carillon,roughness,0.3099528277350541
12.99,Carillon,harmonicity,0.8849531271499369
12.99,Harmonic,roughness,0.20880891805235718
12.99,Harmonic,harmonicity,1.084229596950042
13,Carillon,roughness,0.31011484357214986
13,Carillon,harmonicity,0.8853151236504586
13,Harmonic,roughness,0.2067422806054104
13,Harmonic,harmonicity,1.09050788973621
13.01,Carillon,roughness,0.3102113197071835
13.01,Carillon,harmonicity,0.8859298800610975
13.01,Harmonic,roughness,0.20468285450809703
13.01,Harmonic,harmonicity,1.0943105910934467
13.02,Carillon,roughness,0.31024371739885964
13.02,Carillon,harmonicity,0.886789715252939
13.02,Harmonic,roughness,0.20263218108056016
13.02,Harmonic,harmonicity,1.1006241292969843
13.030000000000001,Carillon,roughness,0.3102135925239449
13.030000000000001,Carillon,harmonicity,0.8880128279706667
13.030000000000001,Harmonic,roughness,0.20059172779174816
13.030000000000001,Harmonic,harmonicity,1.1036408231611143
13.040000000000001,Carillon,roughness,0.3101225985524438
13.040000000000001,Carillon,harmonicity,0.8892077036087362
13.040000000000001,Harmonic,roughness,0.19856288974567188
13.040000000000001,Harmonic,harmonicity,1.1095557106865586
13.05,Carillon,roughness,0.3099724900990865
13.05,Carillon,harmonicity,0.8907441880343069
13.05,Harmonic,roughness,0.1965469911251839
13.05,Harmonic,harmonicity,1.1123306689338628
13.06,Carillon,roughness,0.3097651270588636
13.06,Carillon,harmonicity,0.8923320756350853
13.06,Harmonic,roughness,0.19454528659048537
13.06,Harmonic,harmonicity,1.1174736376230499
13.07,Carillon,roughness,0.30950247933576974
13.07,Carillon,harmonicity,0.8944077114954126
13.07,Harmonic,roughness,0.19255896262989844
13.07,Harmonic,harmonicity,1.1208845380348011
13.08,Carillon,roughness,0.30918663217547754
13.08,Carillon,harmonicity,0.8965032728644303
13.08,Harmonic,roughness,0.19058913886062076
13.08,Harmonic,harmonicity,1.1218147978304711
13.09,Carillon,roughness,0.30881979211425187
13.09,Carillon,harmonicity,0.8987556431907425
13.09,Harmonic,roughness,0.18863686927756537
13.09,Harmonic,harmonicity,1.126309642940187
13.1,Carillon,roughness,0.30840429355789484
13.1,Carillon,harmonicity,0.9013122316705879
13.1,Harmonic,roughness,0.1867031434485334
13.1,Harmonic,harmonicity,1.1282235920989672
13.11,Carillon,roughness,0.3079426060062071
13.11,Carillon,harmonicity,0.9025118426569376
13.11,Harmonic,roughness,0.18478888765427162
13.11,Harmonic,harmonicity,1.1295528176996854
13.120000000000001,Carillon,roughness,0.30778225067940373
13.120000000000001,Carillon,harmonicity,0.9065954410232971
13.120000000000001,Harmonic,roughness,0.1828949659722046
13.120000000000001,Harmonic,harmonicity,1.1290523848048046
13.13,Carillon,roughness,0.3072437898450922
13.13,Carillon,harmonicity,0.9089020479480922
13.13,Harmonic,roughness,0.1810221813028106
13.13,Harmonic,harmonicity,1.1303618096351267
13.14,Carillon,roughness,0.306667605344611
13.14,Carillon,harmonicity,0.9116130056972657
13.14,Harmonic,roughness,0.179171276337862
13.14,Harmonic,harmonicity,1.1298220336614044
13.15,Carillon,roughness,0.30605679623686655
13.15,Carillon,harmonicity,0.9143457309624257
13.15,Harmonic,roughness,0.17734293446999944
13.15,Harmonic,harmonicity,1.1286587971487683
13.16,Carillon,roughness,0.30541464320276573
13.16,Carillon,harmonicity,0.9170752536402081
13.16,Harmonic,roughness,0.17553778064324996
13.16,Harmonic,harmonicity,1.126251770346971
13.17,Carillon,roughness,0.30474462006251435
13.17,Carillon,harmonicity,0.9197765681478878
13.17,Harmonic,roughness,0.17375638214436975
13.17,Harmonic,harmonicity,1.1245458810413775
13.18,Carillon,roughness,0.30405040609460326
13.18,Carillon,harmonicity,0.919909093173828
13.18,Harmonic,roughness,0.17199924933511151
13.18,Harmonic,harmonicity,1.1216627868892697
13.19,Carillon,roughness,0.30333589918622905
13.19,Carillon,harmonicity,0.9249965047140127
13.19,Harmonic,roughness,0.17026683632567874
13.19,Harmonic,harmonicity,1.118287154644391
13.200000000000001,Carillon,roughness,0.30260522984694427
13.200000000000001,Carillon,harmonicity,0.9251666268868022
13.200000000000001,Harmonic,roughness,0.16855954158989944
13.200000000000001,Harmonic,harmonicity,1.114220995832515
13.21,Carillon,roughness,0.30186277611936213
13.21,Carillon,harmonicity,0.9298181680599109
13.21,Harmonic,roughness,0.1668777085228815
13.21,Harmonic,harmonicity,1.1102740321803237
13.22,Carillon,roughness,0.301113179422977
13.22,Carillon,harmonicity,0.9299617169312088
13.22,Harmonic,roughness,0.16522162594207737
13.22,Harmonic,harmonicity,1.1057564234035469
13.23,Carillon,roughness,0.30036136136936015
13.23,Carillon,harmonicity,0.9340754354675282
13.23,Harmonic,roughness,0.16422589544955776
13.23,Harmonic,harmonicity,1.1009834395185012
13.24,Carillon,roughness,0.29961254158932404
13.24,Carillon,harmonicity,0.9341299562682273
13.24,Harmonic,roughness,0.16263994269175971
13.24,Harmonic,harmonicity,1.0988237149023234
13.25,Carillon,roughness,0.29887225661507116
13.25,Carillon,harmonicity,0.9376386215091123
13.25,Harmonic,roughness,0.16108077895349843
13.25,Harmonic,harmonicity,1.091543513001648
13.26,Carillon,roughness,0.29814637986281844
13.26,Carillon,harmonicity,0.939117535405296
13.26,Harmonic,roughness,0.15954849175091118
13.26,Harmonic,harmonicity,1.0880605108016583
13.27,Carillon,roughness,0.29744114276401046
13.27,Carillon,harmonicity,0.940394677167335
13.27,Harmonic,roughness,0.1580431160537695
13.27,Harmonic,harmonicity,1.0806634047323762
13.280000000000001,Carillon,roughness,0.29676315709590473
13.280000000000001,Carillon,harmonicity,0.9414597236065952
